RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4593,15604593,Davis,461,Germany,Female,86,0,164801.7,2,0,0,135069.53,0
4594,15604594,Brown,389,Germany,Male,62,6,28420.67,1,1,0,41132.41,1
4595,15604595,Garcia,446,Spain,Female,76,9,197179.84,4,0,0,53065.88,0
4596,15604596,Garcia,740,Spain,Male,70,8,40119.76,2,1,1,136593.27,1
4597,15604597,Brown,411,France,Female,81,4,3776.61,4,1,1,62035.17,1
4598,15604598,Brown,662,Spain,Male,91,10,104967.68,4,1,1,74894.29,1
4599,15604599,Wilson,642,France,Female,33,8,224552.71,3,1,0,72472.53,0
4600,15604600,Rodriguez,369,Germany,Female,51,5,78307.04,2,1,0,80134.65,0
4601,15604601,Rodriguez,840,Spain,Male,57,8,62775.49,1,1,0,137459.96,0
4602,15604602,Davis,478,Germany,Male,56,4,81356.3,2,1,1,170198.21,0
4603,15604603,Johnson,769,Spain,Female,30,4,108845.0,1,1,1,198808.88,1
4604,15604604,Garcia,466,France,Female,72,8,67532.2,1,0,1,23623.45,1
4605,15604605,Rodriguez,385,France,Male,80,1,143461.44,4,0,1,181686.78,0
4606,15604606,Jones,648,Spain,Male,53,9,214287.84,3,1,0,113100.62,0
4607,15604607,Davis,631,France,Female,40,9,98510.78,1,0,1,55836.31,0
4608,15604608,Davis,773,Germany,Female,85,2,214398.86,2,0,0,166404.24,0
4609,15604609,Garcia,825,France,Female,67,4,62685.28,1,0,0,135969.48,1
4610,15604610,Smith,483,Spain,Male,24,8,20911.0,4,0,0,20024.28,0
4611,15604611,Garcia,676,Spain,Male,35,7,45835.95,2,1,0,168217.94,1
4612,15604612,Smith,484,France,Male,67,0,82987.59,1,1,1,54426.55,0
4613,15604613,Miller,781,France,Male,71,10,227719.09,3,0,0,193413.12,1
4614,15604614,Brown,842,Germany,Female,42,4,210867.24,1,0,1,163777.08,1
4615,15604615,Jones,424,Spain,Male,66,0,178753.67,4,0,1,58499.28,0
4616,15604616,Miller,395,Spain,Male,32,6,72740.09,1,0,0,92499.81,1
4617,15604617,Jones,717,France,Male,64,4,221304.9,2,1,0,18008.18,0
4618,15604618,Rodriguez,735,Germany,Male,39,3,130162.14,2,1,1,125751.17,0
4619,15604619,Rodriguez,680,Germany,Female,91,4,91820.68,2,0,1,22121.33,1
4620,15604620,Jones,794,Spain,Female,40,9,67695.7,4,1,1,85648.34,1
4621,15604621,Johnson,433,Germany,Female,73,3,134017.64,4,1,1,90450.23,1
4622,15604622,Smith,457,France,Male,28,2,31905.06,1,0,0,132361.69,1
4623,15604623,Miller,752,France,Female,40,1,75326.56,2,1,1,138420.54,1
4624,15604624,Garcia,497,Germany,Male,72,8,242646.03,2,1,0,80613.16,1
4625,15604625,Brown,368,Germany,Male,61,3,232992.03,3,0,0,76874.66,1
4626,15604626,Brown,698,Spain,Female,71,0,235081.6,4,0,1,99340.92,1
4627,15604627,Garcia,749,Spain,Female,31,0,136385.71,1,0,0,165658.03,0
4628,15604628,Williams,805,France,Male,44,9,84562.76,3,0,0,28341.6,1
4629,15604629,Wilson,612,France,Male,42,2,138871.73,3,0,1,195474.2,0
4630,15604630,Davis,769,France,Male,70,2,28447.82,3,1,0,182614.53,0
4631,15604631,Miller,680,France,Female,59,1,208684.67,4,1,1,103811.01,0
4632,15604632,Johnson,697,France,Female,30,3,44652.84,3,0,0,182210.11,1
4633,15604633,Brown,522,Spain,Female,71,9,170119.17,2,0,1,166265.26,0
4634,15604634,Johnson,367,Spain,Female,28,9,113748.04,2,0,0,77261.41,1
4635,15604635,Miller,420,Spain,Female,73,10,194548.68,4,0,0,176980.01,1
4636,15604636,Davis,495,France,Male,19,9,152989.48,4,0,1,12365.66,1
4637,15604637,Garcia,830,Germany,Female,90,9,151675.78,2,0,0,178514.07,1
4638,15604638,Rodriguez,846,Germany,Female,52,6,29427.46,2,0,0,16862.21,1
4639,15604639,Johnson,535,Spain,Male,81,5,129928.07,4,0,1,50041.06,0
4640,15604640,Brown,434,Spain,Male,34,8,193794.8,4,1,1,105308.29,1
4641,15604641,Rodriguez,776,Germany,Female,45,1,22223.47,2,0,0,145354.25,1
4642,15604642,Miller,791,France,Female,50,7,51686.29,4,1,1,152319.82,0
4643,15604643,Smith,524,Spain,Female,81,1,165753.46,2,0,0,97580.29,1
4644,15604644,Smith,635,Germany,Female,88,6,152456.18,2,1,1,48723.92,0
4645,15604645,Brown,401,Spain,Female,60,2,185446.72,2,1,1,18621.03,0
4646,15604646,Smith,737,Germany,Male,88,0,170532.08,1,0,1,33584.68,1
4647,15604647,Johnson,499,France,Female,25,8,87164.43,1,0,1,101047.8,1
4648,15604648,Williams,846,Germany,Female,46,6,63664.5,2,0,1,67609.5,0
4649,15604649,Miller,704,Spain,Male,91,2,71345.13,2,1,0,170977.51,0
4650,15604650,Jones,363,Germany,Male,76,4,176959.29,3,0,1,137812.11,1
4651,15604651,Rodriguez,683,Spain,Male,75,6,125778.52,2,0,0,114135.99,0
4652,15604652,Williams,428,Spain,Female,67,1,233936.48,2,0,1,10304.22,0
4653,15604653,Wilson,740,Spain,Male,73,10,61709.32,1,1,0,24212.22,1
4654,15604654,Brown,470,France,Female,25,2,167678.0,3,0,0,104782.95,1
4655,15604655,Smith,622,Spain,Male,57,10,58917.39,4,1,1,44213.49,1
4656,15604656,Brown,589,France,Female,35,0,171162.89,3,0,0,53161.04,0
4657,15604657,Brown,823,France,Female,66,9,228182.07,4,1,1,155063.8,0
4658,15604658,Brown,823,France,Male,30,5,22859.7,4,0,1,197515.46,1
4659,15604659,Williams,422,Spain,Female,43,1,91988.71,2,0,0,199393.63,1
4660,15604660,Wilson,410,France,Male,63,6,160148.29,2,1,1,104266.48,0
4661,15604661,Davis,506,Spain,Male,60,1,186722.21,3,1,0,44912.71,0
4662,15604662,Brown,421,Spain,Male,57,8,164987.21,2,1,0,145286.32,1
4663,15604663,Miller,848,Spain,Female,58,8,59975.75,2,1,0,32664.16,1
4664,15604664,Smith,699,Spain,Female,18,6,72106.02,2,0,0,71458.29,0
4665,15604665,Williams,507,Spain,Female,82,3,2085.65,4,1,0,30339.75,0
4666,15604666,Williams,604,Germany,Male,42,10,67335.68,1,1,0,174474.98,1
4667,15604667,Williams,544,Germany,Female,43,6,233584.97,2,1,0,148767.62,0
4668,15604668,Davis,834,Spain,Female,54,3,96879.94,4,1,1,100965.4,1
4669,15604669,Davis,595,Germany,Male,67,9,128455.53,2,0,0,141274.68,0
4670,15604670,Brown,417,Spain,Male,30,7,291.71,4,1,0,124575.15,1
4671,15604671,Johnson,501,Germany,Female,30,8,87958.62,3,1,1,90269.24,0
4672,15604672,Davis,728,France,Male,87,4,145790.22,3,0,1,15557.33,1
4673,15604673,Rodriguez,800,France,Male,82,7,141577.3,4,0,1,157948.61,0
4674,15604674,Wilson,817,Spain,Female,26,10,233908.29,2,0,0,149026.42,1
4675,15604675,Rodriguez,656,France,Female,23,6,142113.54,2,0,0,64264.59,1
4676,15604676,Johnson,390,France,Male,35,7,53142.91,2,0,1,131302.11,1
4677,15604677,Johnson,705,Germany,Male,37,0,116174.31,2,0,0,159985.65,0
4678,15604678,Miller,726,Germany,Male,46,3,144086.17,3,0,0,142760.59,0
4679,15604679,Wilson,648,Spain,Female,49,8,205926.58,4,0,1,114746.01,1
4680,15604680,Davis,574,Germany,Male,49,6,1922.28,3,0,0,122699.75,1
4681,15604681,Davis,518,France,Female,50,10,65054.57,4,1,1,61443.06,0
4682,15604682,Davis,429,France,Female,85,1,77356.16,3,0,1,36832.63,0
4683,15604683,Wilson,613,France,Male,44,0,189800.36,3,0,0,121152.27,1
4684,15604684,Johnson,646,Germany,Male,27,10,109503.5,4,0,0,14017.41,1
4685,15604685,Smith,582,Spain,Female,24,4,70718.04,2,1,0,166898.52,0
4686,15604686,Wilson,635,Germany,Male,36,8,70242.43,3,0,1,26429.22,1
4687,15604687,Wilson,459,Germany,Female,40,4,207716.71,3,0,1,54202.31,0
4688,15604688,Rodriguez,403,France,Female,19,5,120694.58,3,0,0,56150.8,1
4689,15604689,Williams,439,Spain,Female,52,1,179680.7,2,1,0,110013.48,0
4690,15604690,Davis,469,Spain,Female,84,1,248326.73,1,1,1,159600.82,1
4691,15604691,Davis,560,Germany,Female,79,1,205775.07,2,0,0,157449.52,0
4692,15604692,Wilson,682,France,Female,84,10,215514.3,1,0,1,109873.79,0
4693,15604693,Smith,398,Spain,Female,23,2,47830.12,3,0,1,130430.93,1
4694,15604694,Rodriguez,433,Germany,Male,30,4,240461.13,1,0,0,73953.37,0
4695,15604695,Johnson,554,Spain,Female,68,0,35714.91,1,1,0,98001.09,1
4696,15604696,Garcia,612,Germany,Female,29,8,19178.16,2,0,1,104742.97,1
4697,15604697,Smith,528,France,Male,50,7,58148.56,1,0,0,199593.59,0
4698,15604698,Johnson,460,France,Male,56,8,43174.8,1,1,0,13972.78,1
4699,15604699,Jones,545,Germany,Female,86,10,147175.22,2,1,1,52002.34,0
4700,15604700,Smith,826,France,Female,71,8,180024.77,2,0,1,78343.35,0
4701,15604701,Jones,403,Germany,Female,29,10,21662.35,1,0,0,94225.84,1
4702,15604702,Davis,386,Spain,Male,67,1,96937.19,4,1,1,69053.43,0
4703,15604703,Smith,826,Germany,Female,34,8,77380.47,1,0,1,119077.74,0
4704,15604704,Brown,749,Spain,Female,50,0,81642.05,4,0,1,104708.17,1
4705,15604705,Williams,392,France,Female,43,10,241265.47,2,0,0,87551.54,1
4706,15604706,Wilson,696,Spain,Male,79,2,216062.35,1,0,0,93387.37,1
4707,15604707,Davis,771,Germany,Female,49,7,33543.67,3,0,1,107583.49,1
4708,15604708,Smith,763,Spain,Female,23,5,173459.2,1,0,1,70349.67,1
4709,15604709,Davis,788,Germany,Female,30,10,107096.79,4,1,1,96934.59,1
4710,15604710,Garcia,745,France,Male,33,2,9745.26,4,0,0,109238.77,0
4711,15604711,Miller,670,Germany,Male,65,9,105690.55,2,1,0,78692.72,1
4712,15604712,Williams,526,Spain,Female,28,5,7069.3,2,0,1,175633.14,1
4713,15604713,Rodriguez,374,Germany,Female,26,8,107778.64,2,0,1,48789.35,0
4714,15604714,Williams,653,Germany,Female,87,5,54223.76,1,0,0,145273.71,0
4715,15604715,Wilson,628,Germany,Male,19,9,3422.62,1,0,0,103097.73,1
4716,15604716,Miller,633,Spain,Male,31,4,10595.26,3,1,1,149798.59,0
4717,15604717,Miller,580,Germany,Female,22,10,184833.51,1,1,0,37173.87,1
4718,15604718,Wilson,638,France,Female,68,3,98732.66,1,0,0,155988.86,1
4719,15604719,Jones,621,Germany,Male,66,2,102142.31,4,0,1,143089.83,1
4720,15604720,Garcia,693,Spain,Male,76,7,79570.05,4,1,0,140897.96,0
4721,15604721,Miller,787,Spain,Female,87,8,182224.15,3,0,0,58986.28,0
4722,15604722,Garcia,735,Spain,Male,64,0,198147.35,4,1,1,17778.8,1
4723,15604723,Williams,485,Spain,Male,87,8,133215.02,4,1,1,174149.45,0
4724,15604724,Brown,804,Germany,Male,91,3,131389.57,1,1,1,169203.86,0
4725,15604725,Jones,798,France,Male,30,3,69120.75,3,0,0,113707.44,0
4726,15604726,Jones,358,Spain,Female,40,4,118688.93,4,0,1,169730.15,0
4727,15604727,Brown,560,Germany,Male,79,3,58150.5,1,0,1,70516.21,1
4728,15604728,Jones,553,Germany,Female,49,2,208775.03,1,1,1,192079.67,1
4729,15604729,Rodriguez,564,France,Female,76,10,47047.55,4,0,0,142065.7,1
4730,15604730,Davis,578,Spain,Male,77,0,149173.38,3,0,0,152947.28,0
4731,15604731,Miller,556,Germany,Male,58,7,173279.62,2,0,0,196066.76,0
4732,15604732,Williams,619,France,Female,76,9,243485.46,3,1,0,14554.41,0
4733,15604733,Jones,502,Spain,Male,62,6,212861.57,4,0,0,189571.14,1
4734,15604734,Garcia,808,France,Female,65,6,38689.18,2,0,0,31586.54,1
4735,15604735,Rodriguez,640,France,Male,90,0,80105.64,4,0,0,151413.99,1
4736,15604736,Davis,709,Germany,Male,76,2,1202.39,2,0,1,108688.56,0
4737,15604737,Williams,466,Germany,Female,79,5,105110.96,4,1,1,83713.86,1
4738,15604738,Brown,775,France,Female,32,4,126337.58,2,1,0,178626.7,1
4739,15604739,Miller,593,Germany,Female,73,5,132413.88,4,1,1,166101.07,1
4740,15604740,Johnson,747,Germany,Male,53,2,112110.4,2,1,1,112250.48,0
4741,15604741,Wilson,692,Germany,Female,29,6,86467.99,2,1,0,71985.12,0
4742,15604742,Rodriguez,589,Spain,Female,48,4,248466.68,1,1,1,116360.02,1
4743,15604743,Garcia,575,Spain,Female,70,3,146047.68,1,0,0,22789.64,1
4744,15604744,Williams,604,Spain,Female,25,6,166841.49,4,1,1,148781.02,0
4745,15604745,Smith,519,Germany,Male,59,7,133747.01,3,1,0,37405.87,0
4746,15604746,Davis,457,Spain,Female,60,1,132817.81,4,1,0,75766.33,0
4747,15604747,Williams,382,Spain,Male,47,8,31339.22,4,0,1,135576.96,1
4748,15604748,Miller,753,France,Female,73,6,201942.78,1,1,0,161974.14,1
4749,15604749,Wilson,471,Germany,Female,77,0,26754.3,3,1,0,44955.62,1
4750,15604750,Johnson,727,France,Female,67,5,83712.07,3,1,1,193539.51,0
4751,15604751,Miller,408,Spain,Male,35,0,235171.84,2,0,1,146154.18,0
4752,15604752,Brown,684,France,Male,25,2,20565.93,3,0,0,146765.09,1
4753,15604753,Garcia,848,Germany,Female,60,5,111662.21,4,0,1,140463.24,0
4754,15604754,Williams,636,France,Male,26,3,31848.53,1,0,1,84143.13,1
4755,15604755,Wilson,614,France,Female,83,10,2483.02,3,1,1,49199.75,1
4756,15604756,Miller,611,Spain,Female,72,2,118546.52,2,1,0,128774.54,1
4757,15604757,Jones,550,Germany,Female,62,9,135451.88,1,0,1,85854.15,0
4758,15604758,Wilson,502,Spain,Male,24,6,36761.1,4,1,1,146894.72,1
4759,15604759,Rodriguez,808,Germany,Female,40,4,66978.28,3,1,0,25600.28,1
4760,15604760,Williams,701,France,Male,76,4,146477.39,1,0,0,37215.38,0
4761,15604761,Williams,840,France,Female,30,2,161357.29,3,0,0,82823.57,1
4762,15604762,Smith,516,Spain,Male,67,10,82978.0,2,1,0,10232.3,1
4763,15604763,Garcia,593,Spain,Male,24,0,51410.51,2,1,0,100403.96,1
4764,15604764,Garcia,610,Germany,Female,48,2,106538.81,3,1,1,61711.36,0
4765,15604765,Johnson,747,France,Male,35,3,246095.09,3,1,0,94852.23,1
4766,15604766,Garcia,470,France,Female,88,5,134515.47,1,1,1,154790.04,1
4767,15604767,Rodriguez,426,France,Female,44,1,227882.97,1,0,1,191003.09,1
4768,15604768,Rodriguez,606,Germany,Male,39,3,5240.09,1,1,0,34245.24,1
4769,15604769,Garcia,360,Germany,Female,75,0,114316.94,2,1,1,180552.46,1
4770,15604770,Jones,726,Spain,Female,74,1,25775.88,1,1,1,162078.76,1
4771,15604771,Brown,409,Germany,Male,34,4,39328.37,3,1,1,178347.09,1
4772,15604772,Davis,620,Spain,Female,83,3,177186.39,1,0,0,172809.31,1
4773,15604773,Rodriguez,714,Spain,Male,66,3,170315.35,4,1,0,169304.04,1
4774,15604774,Johnson,660,France,Female,57,2,27610.82,1,0,0,114460.96,1
4775,15604775,Williams,825,Germany,Male,80,3,108674.76,4,1,1,17952.72,1
4776,15604776,Wilson,713,Germany,Male,32,9,205417.32,3,0,0,75643.51,0
4777,15604777,Brown,647,Spain,Male,40,1,222426.62,1,1,0,140429.73,0
4778,15604778,Smith,625,France,Male,34,0,89736.08,2,0,0,112940.52,0
4779,15604779,Wilson,717,Spain,Female,24,8,142811.84,1,1,1,82764.74,1
4780,15604780,Johnson,777,France,Male,54,7,215832.6,2,1,1,166643.87,0
4781,15604781,Johnson,813,Spain,Male,90,0,197636.18,4,1,0,149881.54,1
4782,15604782,Garcia,717,Spain,Male,41,7,237037.42,2,0,1,13780.47,1
4783,15604783,Smith,428,Germany,Female,61,0,98480.15,2,0,1,159073.11,0
4784,15604784,Miller,429,Spain,Male,72,9,203410.85,3,1,1,82502.42,1
4785,15604785,Davis,589,Spain,Female,70,9,214229.34,1,1,0,145713.98,1
4786,15604786,Smith,358,France,Male,32,3,190010.48,4,1,0,94995.83,1
4787,15604787,Garcia,724,France,Male,78,3,126910.11,2,0,0,37981.3,0
4788,15604788,Brown,596,Spain,Male,36,3,180169.51,3,1,0,31965.17,1
4789,15604789,Johnson,591,Spain,Female,65,7,134750.4,4,1,0,18036.99,0
4790,15604790,Smith,359,Spain,Male,33,8,224303.74,2,1,1,125594.16,0
4791,15604791,Wilson,460,Germany,Male,56,8,166178.38,1,1,0,34394.98,1
4792,15604792,Brown,394,Spain,Female,62,10,131424.61,1,1,1,104672.48,1
4793,15604793,Garcia,518,France,Male,32,8,232243.79,2,0,0,103328.79,1
4794,15604794,Jones,481,Spain,Female,20,1,166906.21,1,0,1,145832.87,1
4795,15604795,Johnson,631,Spain,Male,46,2,237774.74,3,1,1,18727.52,1
4796,15604796,Garcia,477,France,Female,22,1,11805.83,3,0,1,18402.18,1
4797,15604797,Wilson,599,France,Male,78,9,58238.67,1,0,1,41355.4,1
4798,15604798,Garcia,510,Spain,Male,73,0,75169.32,4,1,0,126037.76,1
4799,15604799,Davis,556,France,Male,89,2,137662.91,2,0,0,197530.73,1
4800,15604800,Rodriguez,570,Spain,Male,64,8,202222.67,1,1,1,52410.35,0
4801,15604801,Davis,451,France,Female,92,2,125398.93,4,0,1,32814.67,1
4802,15604802,Miller,681,Spain,Female,45,4,225344.43,3,1,1,136825.68,0
4803,15604803,Williams,364,Spain,Male,61,5,132177.19,2,0,0,47648.52,1
4804,15604804,Rodriguez,380,Germany,Female,65,6,156597.96,2,1,1,127250.08,0
4805,15604805,Rodriguez,615,Spain,Male,55,8,228704.66,2,0,0,93723.95,0
4806,15604806,Garcia,782,Spain,Male,54,0,124175.17,2,0,0,188384.56,0
4807,15604807,Davis,689,Spain,Male,80,7,166367.42,1,0,0,64053.15,0
4808,15604808,Smith,843,Spain,Male,73,1,124526.46,3,1,1,30042.06,0
4809,15604809,Rodriguez,489,Germany,Male,20,0,7067.58,1,0,0,55371.69,0
4810,15604810,Johnson,491,Germany,Male,50,0,19922.29,2,0,0,77492.82,0
4811,15604811,Wilson,426,Spain,Female,36,4,72147.07,4,1,1,71237.67,0
4812,15604812,Rodriguez,724,Germany,Female,72,8,143352.42,1,1,0,49208.15,1
4813,15604813,Miller,667,Spain,Female,80,0,232618.51,1,1,1,151004.85,0
4814,15604814,Wilson,444,Germany,Male,83,3,55695.09,2,1,1,90191.64,1
4815,15604815,Rodriguez,675,Germany,Female,87,1,33904.04,4,1,0,83156.67,0
4816,15604816,Garcia,795,Spain,Male,82,10,106082.17,4,1,1,184843.6,1
4817,15604817,Rodriguez,725,Spain,Female,75,7,165902.01,3,1,1,92400.21,0
4818,15604818,Rodriguez,358,France,Female,58,0,183091.57,4,0,0,134574.64,0
4819,15604819,Garcia,470,France,Male,53,7,193082.05,1,0,1,104764.02,1
4820,15604820,Miller,579,France,Female,49,10,204768.2,3,1,1,10573.92,1
4821,15604821,Williams,391,Spain,Male,35,1,62136.19,1,1,1,139283.45,0
4822,15604822,Rodriguez,618,France,Male,38,9,164138.55,3,1,1,85686.67,0
4823,15604823,Smith,612,Germany,Male,81,10,7970.66,1,0,1,34205.48,0
4824,15604824,Miller,729,Spain,Male,57,4,156163.26,4,1,1,10579.99,1
4825,15604825,Rodriguez,730,Spain,Female,33,1,175815.29,2,1,1,167457.99,1
4826,15604826,Brown,481,France,Female,65,0,242480.57,3,0,1,187361.8,1
4827,15604827,Garcia,441,Spain,Male,82,9,94859.19,4,0,0,179177.51,0
4828,15604828,Williams,783,France,Female,68,6,112205.31,1,0,1,32566.07,0
4829,15604829,Smith,487,Spain,Male,23,7,202493.1,1,0,0,24966.27,0
4830,15604830,Rodriguez,648,Germany,Female,22,5,8736.73,3,1,0,174928.36,0
4831,15604831,Garcia,471,Spain,Male,79,4,227822.28,3,1,1,79200.71,1
4832,15604832,Johnson,762,France,Male,44,5,91044.28,1,1,1,151739.53,0
4833,15604833,Miller,685,Spain,Female,42,0,172563.58,4,0,0,107380.9,1
4834,15604834,Rodriguez,554,Spain,Male,24,7,234310.9,3,0,1,44078.18,1
4835,15604835,Smith,382,Germany,Male,70,5,57750.71,3,1,0,163342.56,1
4836,15604836,Wilson,568,Germany,Female,80,8,156266.1,2,1,0,68698.24,1
4837,15604837,Williams,490,Spain,Female,53,9,16206.99,3,0,1,184301.38,0
4838,15604838,Jones,450,Spain,Male,84,4,9819.18,4,0,0,124199.5,1
4839,15604839,Davis,536,France,Male,36,7,21449.04,1,1,0,174468.61,1
4840,15604840,Jones,735,France,Female,78,0,183221.11,1,0,0,78850.73,0
4841,15604841,Davis,789,France,Male,90,10,183631.75,2,0,1,34144.41,0
4842,15604842,Williams,796,Germany,Female,64,7,186697.01,1,0,0,144574.18,0
4843,15604843,Williams,611,Germany,Male,18,0,106902.17,2,0,0,183170.28,0
4844,15604844,Jones,536,France,Female,81,9,22320.28,4,1,0,139577.18,1
4845,15604845,Smith,601,Germany,Male,30,7,35161.23,2,0,0,189726.96,1
4846,15604846,Wilson,412,France,Male,64,3,20579.54,3,0,1,92036.4,1
4847,15604847,Williams,717,Spain,Female,20,4,179686.02,1,1,0,60627.16,1
4848,15604848,Garcia,396,Spain,Male,86,10,152472.97,2,0,0,65142.81,1
4849,15604849,Rodriguez,432,France,Female,42,6,32542.96,4,0,0,109405.11,1
4850,15604850,Garcia,799,France,Male,38,3,226553.52,2,1,0,172654.79,0
4851,15604851,Garcia,795,Germany,Male,68,8,186529.61,2,1,1,29765.27,1
4852,15604852,Williams,828,Germany,Female,87,4,119203.85,1,1,1,98463.35,0
4853,15604853,Garcia,567,Spain,Male,52,4,19490.01,3,1,1,136868.43,0
4854,15604854,Davis,703,Spain,Male,62,3,44148.36,2,0,1,66792.18,1
4855,15604855,Rodriguez,736,France,Female,65,1,144189.29,3,1,0,153163.59,1
4856,15604856,Garcia,512,Spain,Female,35,8,196045.76,3,1,0,183206.97,1
4857,15604857,Williams,527,Germany,Male,31,6,234715.46,2,0,1,47085.98,1
4858,15604858,Garcia,413,Spain,Female,88,7,41253.66,3,0,1,32258.72,0
4859,15604859,Rodriguez,796,Germany,Male,18,5,187869.12,2,0,0,106655.84,0
4860,15604860,Garcia,678,Germany,Male,82,8,224407.5,2,0,0,77719.35,0
4861,15604861,Smith,681,Germany,Female,36,3,158803.33,3,1,0,50200.11,0
4862,15604862,Garcia,793,Germany,Male,92,0,41881.51,1,0,0,161101.3,0
4863,15604863,Williams,595,Germany,Male,64,7,143043.99,2,1,1,186389.3,0
4864,15604864,Davis,754,France,Male,40,2,74912.31,1,1,1,131949.03,0
4865,15604865,Brown,596,Germany,Male,80,1,196742.79,1,1,1,38200.08,1
4866,15604866,Smith,609,Germany,Female,91,2,238852.5,1,1,0,189753.02,0
4867,15604867,Williams,421,Germany,Female,67,0,5383.98,4,1,1,184482.1,0
4868,15604868,Garcia,406,Spain,Male,48,6,73924.14,4,0,1,33908.06,1
4869,15604869,Wilson,694,Germany,Male,31,2,79022.02,4,1,0,61123.91,0
4870,15604870,Williams,638,Germany,Female,87,10,106597.07,4,0,1,69325.7,0
4871,15604871,Wilson,703,Spain,Female,80,1,196909.91,3,1,1,19806.49,1
4872,15604872,Johnson,657,France,Male,47,5,47164.18,4,0,1,128573.62,0
4873,15604873,Garcia,441,France,Female,19,5,188324.65,1,1,1,111285.3,1
4874,15604874,Davis,476,France,Female,46,8,116569.64,4,0,0,75141.41,0
4875,15604875,Johnson,407,Germany,Female,50,9,177367.6,1,0,1,71795.93,1
4876,15604876,Johnson,593,France,Male,68,10,97497.18,3,0,1,52375.43,0
4877,15604877,Garcia,811,Spain,Male,18,1,141705.43,1,0,0,10912.01,1
4878,15604878,Brown,634,France,Male,53,4,58800.69,4,1,1,193412.1,1
4879,15604879,Johnson,691,Germany,Male,92,7,125146.31,3,1,0,198261.45,0
4880,15604880,Miller,495,France,Female,92,8,225749.22,1,0,1,79765.23,1
4881,15604881,Rodriguez,839,Germany,Male,21,4,154254.58,1,0,0,16357.26,0
4882,15604882,Davis,650,Spain,Female,87,1,150719.51,2,0,0,26294.34,1
4883,15604883,Wilson,841,France,Female,67,4,4302.13,2,0,1,75927.14,1
4884,15604884,Wilson,769,Germany,Male,73,4,5144.86,1,0,1,95009.04,0
4885,15604885,Wilson,403,Spain,Female,65,1,4414.64,3,0,0,112658.55,1
4886,15604886,Brown,720,Spain,Female,92,4,88466.66,3,0,0,26167.9,1
4887,15604887,Davis,547,Germany,Female,50,9,241142.47,3,1,0,160679.27,1
4888,15604888,Rodriguez,630,Germany,Male,18,7,156931.46,4,0,0,21195.9,1
4889,15604889,Smith,671,France,Male,80,10,194127.95,1,1,1,34430.12,0
4890,15604890,Miller,521,Germany,Male,28,10,185153.7,1,0,1,98039.14,0
4891,15604891,Miller,785,France,Male,75,8,214914.97,3,0,1,83916.19,1
4892,15604892,Smith,381,Spain,Male,62,9,110940.93,4,1,1,27568.01,1
4893,15604893,Jones,502,Spain,Female,74,9,166145.34,3,0,1,22115.62,0
4894,15604894,Johnson,774,Germany,Female,21,9,239210.3,3,1,1,69139.63,1
4895,15604895,Williams,682,Germany,Female,36,1,105250.97,2,1,0,160889.67,0
4896,15604896,Garcia,811,Spain,Female,69,7,89156.15,2,1,1,44529.84,0
4897,15604897,Johnson,778,Spain,Female,81,0,101095.51,3,0,0,199613.75,1
4898,15604898,Miller,737,France,Female,74,8,58446.04,2,1,0,138365.47,1
4899,15604899,Rodriguez,374,France,Male,36,7,29940.56,4,1,0,49200.27,0
4900,15604900,Miller,442,Spain,Male,28,7,249346.81,4,0,1,75229.21,0
4901,15604901,Brown,415,Spain,Male,42,5,163921.3,3,0,1,184880.45,0
4902,15604902,Johnson,693,Germany,Male,45,3,161527.92,2,0,0,41553.57,0
